id,project_a,project_b,weight_a,weight_b,size_a,size_b,forks_count_a,forks_count_b,stars_count_a,stars_count_b,open_issues_count_a,open_issues_count_b,subscribers_count_a,subscribers_count_b,watchers_count_a,watchers_count_b,age_days_a,age_days_b,days_since_update_a,days_since_update_b,releases_count_a,releases_count_b,pull_requests_count_a,pull_requests_count_b,contributors_count_a,contributors_count_b,deployments_count_a,deployments_count_b,grade_active_a,grade_active_b,grade_code_a,grade_code_b,grade_compl_a,grade_compl_b,grade_Eth_a,grade_Eth_b,grade_fund_a,grade_fund_b,grade_market_a,grade_market_b,grade_perspect_a,grade_perspect_b,languages_score_a,languages_score_b
2647,https://github.com/vercel/swr,https://github.com/pion/webrtc,0.70749019243,0.29250980757,3446,5361,1246,1684,30973,14230,155,92,213,260,30973,14230,1927,2455,0,0,30,30,30,30,30,30,29,0,77,75,77,75,25,70,30,45,1,1,5,1,75,75,53,45
2649,https://github.com/vercel/swr,https://github.com/emotion-js/emotion,0.18546758283,0.81453241717,3446,24917,1246,1117,30973,17626,155,345,213,96,30973,17626,1927,2812,0,0,30,30,30,30,30,30,29,30,77,30,77,75,25,15,30,60,1,1,5,1,75,70,53,34
2653,https://github.com/vercel/swr,https://github.com/axios/axios,0.35226739119,0.64773260881,3446,17726,1246,11006,30973,106257,155,671,213,1186,30973,106257,1927,3824,0,0,30,30,30,30,30,30,29,0,77,77,77,75,25,30,30,65,1,1,5,50,75,85,53,56
2655,https://github.com/vercel/swr,https://github.com/dcodeio/long.js,0.10309540413,0.89690459587,3446,541,1246,206,30973,893,155,27,213,23,30973,893,1927,4351,0,13,30,11,30,30,30,17,29,0,77,10,77,45,25,1,30,30,1,1,5,1,75,30,53,50
2656,https://github.com/vercel/swr,https://github.com/tokio-rs/tokio,0.07389504236,0.92610495764,3446,14215,1246,2549,30973,27833,155,329,213,314,30973,27833,1927,3071,0,0,30,30,30,30,30,30,29,30,77,75,77,75,25,65,30,75,1,65,5,70,75,75,53,72
2657,https://github.com/vercel/swr,https://github.com/jedisct1/go-minisign,0.55214669141,0.44785330859,3446,83,1246,12,30973,113,155,1,213,5,30973,113,1927,2580,0,45,30,0,30,9,30,3,29,0,77,10,77,75,25,15,30,50,1,1,5,1,75,65,53,51
2658,https://github.com/vercel/swr,https://github.com/immerjs/immer,0.79011523475,0.20988476525,3446,5838,1246,852,30973,28030,155,53,213,155,30973,28030,1927,2595,0,0,30,30,30,30,30,30,29,30,77,75,77,85,25,45,30,20,1,1,5,10,75,75,53,80
2659,https://github.com/vercel/swr,https://github.com/go-task/slim-sprig,0.74639404284,0.25360595716,3446,543,1246,15,30973,64,155,9,213,4,30973,64,1927,2055,0,10,30,0,30,8,30,30,29,11,77,10,77,55,25,15,30,50,1,1,5,1,75,35,53,75
2660,https://github.com/vercel/swr,https://github.com/redux-saga/redux-saga,0.31302641855,0.68697358145,3446,9473,1246,1967,30973,22535,155,40,213,249,30973,22535,1927,3356,0,0,30,30,30,30,30,30,29,30,77,70,77,75,25,35,30,30,1,15,5,70,75,75,53,53
2661,https://github.com/vercel/swr,https://github.com/facebook/react,0.86021069717,0.13978930283,3446,715683,1246,47498,30973,232033,155,962,213,6636,30973,232033,1927,4275,0,0,30,30,30,30,30,30,29,30,77,85,77,85,25,85,30,25,1,100,5,85,75,85,53,75
2663,https://github.com/vercel/swr,https://github.com/swc-project/swc,0.25047539092,0.74952460908,3446,365630,1246,1255,30973,31607,155,427,213,152,30973,31607,1927,2603,0,0,30,30,30,30,30,30,29,24,77,10,77,78,25,45,30,60,1,1,5,1,75,70,53,75
2664,https://github.com/vercel/swr,https://github.com/node-fetch/node-fetch,0.74788742891,0.25211257109,3446,1268,1246,1037,30973,8824,155,211,213,89,30973,8824,1927,3664,0,0,30,30,30,30,30,30,29,0,77,20,77,65,25,30,30,25,1,1,5,3,75,70,53,50
2665,https://github.com/vercel/swr,https://github.com/import-js/eslint-plugin-import,0.62732742048,0.37267257952,3446,4281,1246,1576,30973,5630,155,577,213,37,30973,5630,1927,3616,0,0,30,30,30,30,30,30,29,0,77,10,77,75,25,25,30,70,1,1,5,1,75,65,53,44
2666,https://github.com/vercel/swr,https://github.com/cssnano/cssnano,0.92308336736,0.07691663264,3446,33702,1246,319,30973,4828,155,97,213,50,30973,4828,1927,3585,0,1,30,30,30,30,30,30,29,30,77,30,77,75,25,30,30,15,1,1,5,1,75,60,53,54
2669,https://github.com/vercel/swr,https://github.com/postcss/postcss,0.42951562149,0.57048437851,3446,10792,1246,1570,30973,28628,155,24,213,505,30973,28628,1927,4152,0,0,30,30,30,30,30,30,29,20,77,70,77,65,25,25,30,25,1,1,5,1,75,70,53,48
2671,https://github.com/vercel/swr,https://github.com/ajv-validator/ajv,0.24579324978,0.75420675022,3446,37489,1246,887,30973,14030,155,285,213,112,30973,14030,1927,3550,0,0,30,30,30,30,30,30,29,30,77,10,77,70,25,55,30,75,1,1,5,1,75,75,53,50
2672,https://github.com/vercel/swr,https://github.com/heim-rs/darwin-libproc,0.99082725785,0.00917274215,3446,54,1246,22,30973,8,155,6,213,2,30973,8,1927,2003,0,28,30,0,30,7,30,1,29,0,77,10,77,65,25,25,30,30,1,1,5,1,75,35,53,51
2674,https://github.com/vercel/swr,https://github.com/mattn/go-isatty,0.67787072838,0.32212927162,3446,63,1246,108,30973,849,155,14,213,12,30973,849,1927,3964,0,9,30,0,30,30,30,26,29,0,77,10,77,70,25,5,30,5,1,1,5,1,75,30,53,50
2676,https://github.com/vercel/swr,https://github.com/prettier/prettier,0.12586492722,0.87413507278,3446,145254,1246,4457,30973,49899,155,1441,213,419,30973,49899,1927,2990,0,0,30,30,30,30,30,30,29,30,77,80,77,85,25,65,30,40,1,1,5,1,75,80,53,69
2677,https://github.com/vercel/swr,https://github.com/pnpm/cmd-shim,0.1664281236,0.8335718764,3446,805,1246,11,30973,14,155,7,213,5,30973,14,1927,3111,0,597,30,0,30,30,30,13,29,0,77,10,77,65,25,15,30,10,1,1,5,1,75,35,53,50
2681,https://github.com/vercel/swr,https://github.com/debug-js/debug,0.55860683738,0.44139316262,3446,417,1246,944,30973,11206,155,80,213,139,30973,11206,1927,4818,0,4,30,30,30,30,30,30,29,0,77,30,77,80,25,15,30,30,1,1,5,1,75,65,53,80
2682,https://github.com/vercel/swr,https://github.com/coinbase/coinbase-wallet-sdk,0.00552486188,0.99447513812,3446,26760,1246,615,30973,1541,155,6,213,171,30973,1541,1927,2108,0,0,30,30,30,30,30,30,29,30,77,30,77,65,25,45,30,70,1,1,5,10,75,75,53,72
2684,https://github.com/vercel/swr,https://github.com/getsentry/sentry-javascript,0.04092691321,0.95907308679,3446,146329,1246,1622,30973,8087,155,433,213,126,30973,8087,1927,4753,0,0,30,30,30,30,30,30,29,30,77,30,77,85,25,45,30,30,1,1,5,1,75,70,53,53
2688,https://github.com/vercel/swr,https://github.com/numpy/numpy,0.13945465276,0.86054534724,3446,153669,1246,10412,30973,28733,155,2180,213,598,30973,28733,1927,5259,0,0,30,30,30,30,30,30,29,30,77,77,77,77,25,75,30,15,1,85,5,1,75,75,53,80
2689,https://github.com/vercel/swr,https://github.com/epoberezkin/fast-deep-equal,0.4562421638,0.5437578362,3446,102,1246,106,30973,1934,155,34,213,14,30973,1934,1927,2792,0,1,30,14,30,30,30,12,29,0,77,10,77,65,25,20,30,30,1,1,5,1,75,50,53,73
2691,https://github.com/vercel/swr,https://github.com/streetsidesoftware/cspell,0.96288809167,0.03711190833,3446,264026,1246,103,30973,1313,155,104,213,14,30973,1313,1927,2943,0,0,30,30,30,30,30,30,29,30,77,10,77,75,25,20,30,10,1,1,5,1,75,30,53,51
2692,https://github.com/vercel/swr,https://github.com/boa-dev/boa,0.60616407926,0.39383592074,3446,54842,1246,414,30973,5402,155,126,213,47,30973,5402,1927,2373,0,0,30,25,30,30,30,30,29,30,77,10,77,65,25,45,30,55,1,1,5,1,75,70,53,50
2694,https://github.com/vercel/swr,https://github.com/inikulin/parse5,0.96902514172,0.03097485828,3446,10985,1246,237,30973,3721,155,29,213,43,30973,3721,1927,4342,0,0,30,30,30,30,30,30,29,30,77,30,77,75,25,25,30,30,1,1,5,1,75,45,53,49
2696,https://github.com/vercel/swr,https://github.com/rich-harris/magic-string,0.9820204012,0.0179795988,3446,1260,1246,115,30973,2449,155,30,213,15,30973,2449,1927,3747,0,0,30,0,30,30,30,30,29,0,77,10,77,77,25,20,30,40,1,1,5,1,75,30,53,48
2697,https://github.com/vercel/swr,https://github.com/nodeca/js-yaml,0.73831981767,0.26168018233,3446,3777,1246,776,30973,6354,155,66,213,75,30973,6354,1927,4875,0,0,30,0,30,30,30,30,29,12,77,40,77,70,25,30,30,30,1,1,5,5,75,70,53,53
2698,https://github.com/vercel/swr,https://github.com/formatjs/formatjs,0.8823529412,0.1176470588,3446,62445,1246,1364,30973,14378,155,24,213,131,30973,14378,1927,3940,0,0,30,30,30,30,30,30,29,27,77,30,77,75,25,40,30,10,1,1,5,1,75,70,53,79
2701,https://github.com/vercel/swr,https://github.com/kaelzhang/node-ignore,0.9990011098,0.0009988902,3446,386,1246,46,30973,458,155,4,213,10,30973,458,1927,4176,0,6,30,14,30,30,30,18,29,0,77,10,77,70,25,10,30,20,1,1,5,1,75,30,53,55
2702,https://github.com/vercel/swr,https://github.com/reactivex/rxjs,0.9677419355,0.0322580645,3446,125743,1246,3007,30973,30987,155,271,213,449,30973,30987,1927,3616,0,0,30,2,30,30,30,30,29,12,77,75,77,75,25,60,30,50,1,1,5,1,75,70,53,66
2703,https://github.com/vercel/swr,https://github.com/tklauser/go-sysconf,0.1299601456,0.8700398544,3446,321,1246,27,30973,140,155,1,213,5,30973,140,1927,2325,0,1,30,7,30,30,30,3,29,0,77,10,77,65,25,15,30,25,1,1,5,1,75,30,53,80
2704,https://github.com/vercel/swr,https://github.com/google/flatbuffers,0.5,0.5,3446,20072,1246,3292,30973,23728,155,144,213,643,30973,23728,1927,3915,0,0,30,30,30,30,30,30,29,30,77,10,77,80,25,55,30,65,1,1,5,45,75,75,53,54
2705,https://github.com/vercel/swr,https://github.com/qix-/color-convert,0.2556672916,0.7443327084,3446,165,1246,96,30973,756,155,15,213,12,30973,756,1927,4990,0,0,30,3,30,30,30,26,29,0,77,10,77,45,25,5,30,30,1,1,5,1,75,30,53,54
2706,https://github.com/vercel/swr,https://github.com/biomejs/biome,0.21563351597,0.78436648403,3446,211503,1246,524,30973,16829,155,229,213,52,30973,16829,1927,559,0,0,30,30,30,30,30,30,29,30,77,10,77,66,25,30,30,40,1,1,5,1,75,65,53,53
2709,https://github.com/vercel/swr,https://github.com/alexeyraspopov/picocolors,0.9836065574,0.0163934426,3446,81,1246,45,30973,1459,155,11,213,11,30973,1459,1927,1228,0,0,30,7,30,30,30,12,29,0,77,10,77,30,25,10,30,50,1,1,5,1,75,25,53,49
2710,https://github.com/mysticatea/abort-controller,https://github.com/babel/babel,0.07388689394,0.92611310606,115,122509,36,5663,305,43393,23,790,8,804,305,43393,2687,3783,27,0,9,30,11,30,5,30,0,30,10,77,65,75,10,75,15,30,1,50,1,1,40,85,77,73
2711,https://github.com/mysticatea/abort-controller,https://github.com/mochajs/mocha,0.2565549797,0.7434450203,115,26733,36,3014,305,22698,23,198,8,397,305,22698,2687,5084,27,0,9,30,11,30,5,30,0,30,10,65,65,77,10,45,15,15,1,1,1,1,40,75,77,54
2712,https://github.com/mysticatea/abort-controller,https://github.com/mikemcl/bignumber.js,0.99980004,0.00019996,115,4784,36,742,305,6760,23,24,8,83,305,6760,2687,4472,27,0,9,2,11,30,5,29,0,19,10,30,65,75,10,20,15,65,1,1,1,45,40,70,77,53
2713,https://github.com/mysticatea/abort-controller,https://github.com/electron/electron,0.8846426044,0.1153573956,115,162499,36,15789,305,115362,23,969,8,2826,305,115362,2687,4318,27,0,9,30,11,30,5,30,0,30,10,70,65,75,10,70,15,25,1,1,1,7,40,85,77,50
2714,https://github.com/mysticatea/abort-controller,https://github.com/emotion-js/emotion,0.7385524372,0.2614475628,115,24917,36,1117,305,17626,23,345,8,96,305,17626,2687,2812,27,0,9,30,11,30,5,30,0,30,10,30,65,75,10,15,15,60,1,1,1,1,40,70,77,34
2715,https://github.com/mysticatea/abort-controller,https://github.com/level/levelup,0.9900990099,0.0099009901,115,5894,36,267,305,4085,23,0,8,91,305,4085,2687,4559,27,24,9,23,11,30,5,30,0,0,10,10,65,65,10,1,15,45,1,1,1,1,40,60,77,54
2719,https://github.com/mysticatea/abort-controller,https://github.com/dcodeio/long.js,0.2491901321,0.7508098679,115,541,36,206,305,893,23,27,8,23,305,893,2687,4351,27,13,9,11,11,30,5,17,0,0,10,10,65,45,10,1,15,30,1,1,1,1,40,30,77,50
2720,https://github.com/mysticatea/abort-controller,https://github.com/jedisct1/go-minisign,0.7923930269,0.2076069731,115,83,36,12,305,113,23,1,8,5,305,113,2687,2580,27,45,9,0,11,9,5,3,0,0,10,10,65,75,10,15,15,50,1,1,1,1,40,65,77,51
2721,https://github.com/mysticatea/abort-controller,https://github.com/immerjs/immer,0.9775171065,0.0224828935,115,5838,36,852,305,28030,23,53,8,155,305,28030,2687,2595,27,0,9,30,11,30,5,30,0,30,10,75,65,85,10,45,15,20,1,1,1,10,40,75,77,80
2723,https://github.com/mysticatea/abort-controller,https://github.com/facebook/react,0.9854158455,0.0145841545,115,715683,36,47498,305,232033,23,962,8,6636,305,232033,2687,4275,27,0,9,30,11,30,5,30,0,30,10,85,65,85,10,85,15,25,1,100,1,85,40,85,77,75
2725,https://github.com/mysticatea/abort-controller,https://github.com/import-js/eslint-plugin-import,0.9615384615,0.0384615385,115,4281,36,1576,305,5630,23,577,8,37,305,5630,2687,3616,27,0,9,30,11,30,5,30,0,0,10,10,65,75,10,25,15,70,1,1,1,1,40,65,77,44
2726,https://github.com/mysticatea/abort-controller,https://github.com/cssnano/cssnano,0.9891196835,0.0108803165,115,33702,36,319,305,4828,23,97,8,50,305,4828,2687,3585,27,1,9,30,11,30,5,30,0,30,10,30,65,75,10,30,15,15,1,1,1,1,40,60,77,54
2727,https://github.com/mysticatea/abort-controller,https://github.com/motdotla/dotenv,0.9940357853,0.0059642147,115,2391,36,867,305,19448,23,6,8,109,305,19448,2687,4233,27,0,9,0,11,30,5,30,0,0,10,10,65,75,10,15,15,10,1,1,1,1,40,65,77,54
2728,https://github.com/mysticatea/abort-controller,https://github.com/ajv-validator/ajv,0.9097525473,0.0902474527,115,37489,36,887,305,14030,23,285,8,112,305,14030,2687,3550,27,0,9,30,11,30,5,30,0,30,10,10,65,70,10,55,15,75,1,1,1,1,40,75,77,50
2730,https://github.com/mysticatea/abort-controller,https://github.com/eslint/eslint,0.09983826202,0.90016173798,115,43662,36,4638,305,25523,23,96,8,316,305,25523,2687,4239,27,0,9,30,11,30,5,30,0,0,10,77,65,75,10,70,15,45,1,1,1,1,40,85,77,49
2731,https://github.com/mysticatea/abort-controller,https://github.com/mattn/go-isatty,0.99980004,0.00019996,115,63,36,108,305,849,23,14,8,12,305,849,2687,3964,27,9,9,0,11,30,5,26,0,0,10,10,65,70,10,5,15,5,1,1,1,1,40,30,77,50
2732,https://github.com/mysticatea/abort-controller,https://github.com/clap-rs/clap,0.9358038555,0.0641961445,115,19961,36,1074,305,14689,23,344,8,68,305,14689,2687,3633,27,0,9,30,11,30,5,30,0,30,10,10,65,75,10,35,15,60,1,1,1,1,40,75,77,50
2733,https://github.com/mysticatea/abort-controller,https://github.com/browserslist/browserslist,0.9319664492,0.0680335508,115,4371,36,720,305,13140,23,42,8,140,305,13140,2687,3707,27,0,9,9,11,30,5,30,0,4,10,65,65,75,10,25,15,65,1,1,1,1,40,70,77,75
2734,https://github.com/mysticatea/abort-controller,https://github.com/gregberge/svgr,0.9578544061,0.0421455939,115,15924,36,426,305,10668,23,122,8,35,305,10668,2687,2714,27,0,9,30,11,30,5,30,0,30,10,10,65,75,10,35,15,30,1,1,1,1,40,75,77,76
2735,https://github.com/mysticatea/abort-controller,https://github.com/debug-js/debug,0.9154155987,0.0845844013,115,417,36,944,305,11206,23,80,8,139,305,11206,2687,4818,27,4,9,30,11,30,5,30,0,0,10,30,65,80,10,15,15,30,1,1,1,1,40,65,77,80
2736,https://github.com/mysticatea/abort-controller,https://github.com/coinbase/coinbase-wallet-sdk,0.05263157895,0.94736842105,115,26760,36,615,305,1541,23,6,8,171,305,1541,2687,2108,27,0,9,30,11,30,5,30,0,30,10,30,65,65,10,45,15,70,1,1,1,10,40,75,77,72
2738,https://github.com/getsentry/sentry-javascript,https://github.com/dcodeio/long.js,0.67987811075,0.32012188925,146329,541,1622,206,8087,893,433,27,126,23,8087,893,4753,4351,0,13,30,11,30,30,30,17,30,0,30,10,85,45,45,1,30,30,1,1,1,1,70,30,53,50
2739,https://github.com/getsentry/sentry-javascript,https://github.com/cssnano/cssnano,0.99888268015,0.00111731985,146329,33702,1622,319,8087,4828,433,97,126,50,8087,4828,4753,3585,0,1,30,30,30,30,30,30,30,30,30,30,85,75,45,30,30,15,1,1,1,1,70,60,53,54
2741,https://github.com/getsentry/sentry-javascript,https://github.com/babel/babel,0.48932378675,0.51067621325,146329,122509,1622,5663,8087,43393,433,790,126,804,8087,43393,4753,3783,0,0,30,30,30,30,30,30,30,30,30,77,85,75,45,75,30,30,1,50,1,1,70,85,53,73
2742,https://github.com/getsentry/sentry-javascript,https://github.com/clap-rs/clap,0.97938230145,0.02061769855,146329,19961,1622,1074,8087,14689,433,344,126,68,8087,14689,4753,3633,0,0,30,30,30,30,30,30,30,30,30,10,85,75,45,35,30,60,1,1,1,1,70,75,53,50
2743,https://github.com/getsentry/sentry-javascript,https://github.com/chzyer/readline,0.99980579915,0.00019420085,146329,3576,1622,281,8087,2109,433,108,126,41,8087,2109,4753,3426,0,15,30,6,30,30,30,30,30,0,30,30,85,68,45,40,30,45,1,1,1,1,70,65,53,50
2744,https://github.com/getsentry/sentry-javascript,https://github.com/axios/axios,0.9677935356,0.0322064644,146329,17726,1622,11006,8087,106257,433,671,126,1186,8087,106257,4753,3824,0,0,30,30,30,30,30,30,30,0,30,77,85,75,45,30,30,65,1,1,1,50,70,85,53,56
2745,https://github.com/getsentry/sentry-javascript,https://github.com/electron/electron,0.96664948315,0.03335051685,146329,162499,1622,15789,8087,115362,433,969,126,2826,8087,115362,4753,4318,0,0,30,30,30,30,30,30,30,30,30,70,85,75,45,70,30,25,1,1,1,7,70,85,53,50
2748,https://github.com/getsentry/sentry-javascript,https://github.com/browserslist/browserslist,0.96799744755,0.03200255245,146329,4371,1622,720,8087,13140,433,42,126,140,8087,13140,4753,3707,0,0,30,9,30,30,30,30,30,4,30,65,85,75,45,25,30,65,1,1,1,1,70,70,53,75
2749,https://github.com/getsentry/sentry-javascript,https://github.com/eslint/eslint,0.51785437095,0.48214562905,146329,43662,1622,4638,8087,25523,433,96,126,316,8087,25523,4753,4239,0,0,30,30,30,30,30,30,30,0,30,77,85,75,45,70,30,45,1,1,1,1,70,85,53,49
2751,https://github.com/getsentry/sentry-javascript,https://github.com/floating-ui/floating-ui,0.92845842065,0.07154157935,146329,39906,1622,1628,8087,30606,433,40,126,257,8087,30606,4753,3235,0,0,30,30,30,30,30,30,30,30,30,30,85,75,45,45,30,60,1,1,1,1,70,70,53,50
2754,https://github.com/getsentry/sentry-javascript,https://github.com/boa-dev/boa,0.9838843356,0.0161156644,146329,54842,1622,414,8087,5402,433,126,126,47,8087,5402,4753,2373,0,0,30,25,30,30,30,30,30,30,30,10,85,65,45,45,30,55,1,1,1,1,70,70,53,50
2756,https://github.com/humanwhocodes/object-schema,https://github.com/debug-js/debug,0.69204229778,0.30795770222,111,417,7,944,32,11206,1,80,2,139,32,11206,2194,4818,240,4,6,30,19,30,3,30,0,0,10,30,65,80,20,15,25,30,1,1,1,1,65,65,72,80
2759,https://github.com/humanwhocodes/object-schema,https://github.com/facebook/react,0.87050538231,0.12949461769,111,715683,7,47498,32,232033,1,962,2,6636,32,232033,2194,4275,240,0,6,30,19,30,3,30,0,30,10,85,65,85,20,85,25,25,1,100,1,85,65,85,72,75
2760,https://github.com/humanwhocodes/object-schema,https://github.com/babel/babel,0.0784798166,0.9215201834,111,122509,7,5663,32,43393,1,790,2,804,32,43393,2194,3783,240,0,6,30,19,30,3,30,0,30,10,77,65,75,20,75,25,30,1,50,1,1,65,85,72,73
2761,https://github.com/humanwhocodes/object-schema,https://github.com/clap-rs/clap,0.68241784419,0.31758215581,111,19961,7,1074,32,14689,1,344,2,68,32,14689,2194,3633,240,0,6,30,19,30,3,30,0,30,10,10,65,75,20,35,25,60,1,1,1,1,65,75,72,50
2762,https://github.com/humanwhocodes/object-schema,https://github.com/chzyer/readline,0.98865967472,0.01134032528,111,3576,7,281,32,2109,1,108,2,41,32,2109,2194,3426,240,15,6,6,19,30,3,30,0,0,10,30,65,68,20,40,25,45,1,1,1,1,65,65,72,50
2765,https://github.com/humanwhocodes/object-schema,https://github.com/electron/electron,0.49950331106,0.50049668894,111,162499,7,15789,32,115362,1,969,2,2826,32,115362,2194,4318,240,0,6,30,19,30,3,30,0,30,10,70,65,75,20,70,25,25,1,1,1,7,65,85,72,50
2766,https://github.com/humanwhocodes/object-schema,https://github.com/ajv-validator/ajv,0.36436354545,0.63563645455,111,37489,7,887,32,14030,1,285,2,112,32,14030,2194,3550,240,0,6,30,19,30,3,30,0,30,10,10,65,70,20,55,25,75,1,1,1,1,65,75,72,50
2768,https://github.com/humanwhocodes/object-schema,https://github.com/browserslist/browserslist,0.57129678435,0.42870321565,111,4371,7,720,32,13140,1,42,2,140,32,13140,2194,3707,240,0,6,9,19,30,3,30,0,4,10,65,65,75,20,25,25,65,1,1,1,1,65,70,72,75
2770,https://github.com/humanwhocodes/object-schema,https://github.com/go-task/slim-sprig,0.85340623052,0.14659376948,111,543,7,15,32,64,1,9,2,4,32,64,2194,2055,240,10,6,0,19,8,3,30,0,11,10,10,65,55,20,15,25,50,1,1,1,1,65,35,72,75
2771,https://github.com/humanwhocodes/object-schema,https://github.com/eslint/eslint,0.05992461517,0.94007538483,111,43662,7,4638,32,25523,1,96,2,316,32,25523,2194,4239,240,0,6,30,19,30,3,30,0,0,10,77,65,75,20,70,25,45,1,1,1,1,65,85,72,49
2773,https://github.com/humanwhocodes/object-schema,https://github.com/floating-ui/floating-ui,0.39119190588,0.60880809413,111,39906,7,1628,32,30606,1,40,2,257,32,30606,2194,3235,240,0,6,30,19,30,3,30,0,30,10,30,65,75,20,45,25,60,1,1,1,1,65,70,72,50
2774,https://github.com/humanwhocodes/object-schema,https://github.com/boa-dev/boa,0.72734833697,0.27265166303,111,54842,7,414,32,5402,1,126,2,47,32,5402,2194,2373,240,0,6,25,19,30,3,30,0,30,10,10,65,65,20,45,25,55,1,1,1,1,65,70,72,50
2775,https://github.com/humanwhocodes/object-schema,https://github.com/gregberge/svgr,0.674925669,0.325074331,111,15924,7,426,32,10668,1,122,2,35,32,10668,2194,2714,240,0,6,30,19,30,3,30,0,30,10,10,65,75,20,35,25,30,1,1,1,1,65,75,72,76
2776,https://github.com/humanwhocodes/object-schema,https://github.com/ethers-io/ethers.js,0.8317638814,0.1682361186,111,157522,7,1926,32,8094,1,570,2,103,32,8094,2194,3127,240,0,6,30,19,30,3,1,0,30,10,75,65,75,20,60,25,85,1,75,1,75,65,75,72,59
2778,https://github.com/humanwhocodes/object-schema,https://github.com/google/flatbuffers,0.4230769231,0.5769230769,111,20072,7,3292,32,23728,1,144,2,643,32,23728,2194,3915,240,0,6,30,19,30,3,30,0,30,10,10,65,80,20,55,25,65,1,1,1,45,65,75,72,54
2780,https://github.com/humanwhocodes/object-schema,https://github.com/biomejs/biome,0.57809954124,0.42190045876,111,211503,7,524,32,16829,1,229,2,52,32,16829,2194,559,240,0,6,30,19,30,3,30,0,30,10,10,65,66,20,30,25,40,1,1,1,1,65,65,72,53
