id,project_a,project_b,weight_a,weight_b,project_a_age_days,project_a_days_since_update,project_a_forks,project_a_stars,project_a_open_issues,project_a_size,project_a_subscribers_count,project_a_forks_ratio,project_a_stars_ratio,project_a_size_ratio,project_b_age_days,project_b_days_since_update,project_b_forks,project_b_stars,project_b_open_issues,project_b_size,project_b_subscribers_count,project_b_forks_ratio,project_b_stars_ratio,project_b_size_ratio
805,https://github.com/rollup/rollup,https://github.com/cssnano/cssnano,0.93795487335,0.06204512665,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3582,1,319,4825,97,33702,50,0.0661139896373057,0.14316657765117796,0.009465313631238502
807,https://github.com/rollup/rollup,https://github.com/immerjs/immer,0.91964416436,0.08035583564,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,2593,0,852,28023,53,5838,155,0.030403597045284232,4.800102774922919,0.1459403905447071
809,https://github.com/rollup/rollup,https://github.com/lukeed/polka,0.66032890202,0.33967109798,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,2600,4,173,5443,28,768,69,0.03178394267866985,7.087239583333333,0.22526041666666666
814,https://github.com/rollup/rollup,https://github.com/ajv-validator/ajv,0.50207723436,0.49792276564,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3547,0,887,14027,284,37489,112,0.06323518927782135,0.37416308783909946,0.023660273680279547
815,https://github.com/rollup/rollup,https://github.com/mozilla/source-map,0.8818837503,0.1181162497,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,4959,0,362,3587,64,7514,70,0.10091998884862002,0.47737556561085975,0.04817673675805164
816,https://github.com/rollup/rollup,https://github.com/browserslist/browserslist,0.68862623051,0.31137376949,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3704,0,720,13135,42,4360,140,0.05481537875904073,3.0126146788990824,0.1651376146788991
817,https://github.com/rollup/rollup,https://github.com/floating-ui/floating-ui,0.56651574382,0.43348425618,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
820,https://github.com/rollup/rollup,https://github.com/clap-rs/clap,0.78084411929,0.21915588071,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3630,0,1072,14677,344,19912,68,0.07303944947877632,0.737093210124548,0.05383688228204098
821,https://github.com/rollup/rollup,https://github.com/fb55/entities,0.03262158956,0.96737841044,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,4769,2,64,331,4,4865,5,0.1933534743202417,0.06803699897225077,0.0131551901336074
822,https://github.com/rollup/rollup,https://github.com/ljharb/qs,0.60604154225,0.39395845775,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3845,0,736,8638,73,12008,67,0.08520490854364436,0.7193537641572285,0.06129247168554297
823,https://github.com/rollup/rollup,https://github.com/epoberezkin/fast-deep-equal,0.47437398772,0.52562601228,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,2789,1,106,1932,34,102,14,0.054865424430641824,18.941176470588236,1.0392156862745099
824,https://github.com/rollup/rollup,https://github.com/rich-harris/magic-string,0.96345587927,0.03654412073,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3744,5,115,2448,30,1260,15,0.046977124183006536,1.9428571428571428,0.09126984126984126
825,https://github.com/rollup/rollup,https://github.com/axios/axios,0.56561698142,0.43438301858,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3821,0,11002,106235,667,17726,1186,0.10356285593260225,5.993173868893152,0.6206702019632179
826,https://github.com/rollup/rollup,https://github.com/numpy/numpy,0.26491956423,0.73508043577,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,5256,0,10389,28711,2182,153256,598,0.3618473755703389,0.18734013676462913,0.0677885368272694
827,https://github.com/rollup/rollup,https://github.com/colorjs/color-name,0.8045602606,0.1954397394,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3724,14,30,119,0,20,3,0.25210084033613445,5.95,1.5
828,https://github.com/rollup/rollup,https://github.com/brooooooklyn/snappy,0.8606116106,0.1393883894,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,1334,12,10,168,12,13046,4,0.05952380952380952,0.012877510347999386,0.0007665184730952016
829,https://github.com/rollup/rollup,https://github.com/import-js/eslint-plugin-import,0.84238777116,0.15761222884,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3613,0,1576,5628,576,4281,37,0.28002842928216065,1.314646110721794,0.3681382854473254
831,https://github.com/rollup/rollup,https://github.com/getsentry/sentry-javascript,0.05322126028,0.94677873972,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,4750,0,1619,8083,419,146532,126,0.2002969194605963,0.05516201239319739,0.011048781153604673
833,https://github.com/rollup/rollup,https://github.com/boa-dev/boa,0.77676447463,0.22323552537,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175
834,https://github.com/rollup/rollup,https://github.com/pandas-dev/pandas,0.34942946232,0.65057053768,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,5277,0,18185,44463,3707,365177,1111,0.4089917459460675,0.12175739435944762,0.04979776930091435
835,https://github.com/rollup/rollup,https://github.com/inikulin/parse5,0.99390071705,0.00609928295,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,4339,1,237,3719,29,10676,43,0.06372680828179618,0.3483514424878232,0.022199325590108655
836,https://github.com/rollup/rollup,https://github.com/ethers-io/ethers.js,0.94599364073,0.05400635927,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3124,0,1925,8087,569,157522,103,0.2380363546432546,0.05133886060359823,0.01222051522961872
837,https://github.com/rollup/rollup,https://github.com/nodeca/js-yaml,0.91692276346,0.08307723654,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,4872,0,776,6351,66,3777,75,0.12218548260116517,1.681493248610008,0.20545406407201483
838,https://github.com/rollup/rollup,https://github.com/formatjs/formatjs,0.9595759553,0.0404240447,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,3937,0,1365,14375,29,62376,131,0.09495652173913044,0.23045722713864306,0.02188341669873028
842,https://github.com/rollup/rollup,https://github.com/biomejs/biome,0.44297781034,0.55702218966,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,556,0,524,16770,225,210940,52,0.031246273106738224,0.07950127998482981,0.0024841187067412536
844,https://github.com/rollup/rollup,https://github.com/alexeyraspopov/picocolors,0.9985557481,0.0014442519,3552,0,1549,25563,580,31257,255,0.06059539177717795,0.8178328054515789,0.04955689925456698,1225,0,45,1456,11,81,11,0.030906593406593408,17.97530864197531,0.5555555555555556
846,https://github.com/level/levelup,https://github.com/babel/babel,0.00105035642,0.99894964358,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
847,https://github.com/level/levelup,https://github.com/gulpjs/gulp,0.01354678796,0.98645321204,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4232,0,4219,33056,34,1118,1025,0.12763189738625363,29.567084078711986,3.7737030411449015
849,https://github.com/level/levelup,https://github.com/electron/electron,0.03490788711,0.96509211289,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4315,0,15779,115327,977,162468,2827,0.13681965194620513,0.7098444001280252,0.09712066376147918
850,https://github.com/level/levelup,https://github.com/gregberge/svgr,0.09851701195,0.90148298805,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2711,0,425,10658,121,15924,35,0.03987614937136423,0.669304194925898,0.026689274051745794
851,https://github.com/level/levelup,https://github.com/emotion-js/emotion,0.10289116515,0.89710883485,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2809,0,1117,17625,345,24917,96,0.06337588652482269,0.7073483966769676,0.044828831721314764
852,https://github.com/level/levelup,https://github.com/chzyer/readline,0.82547481352,0.17452518648,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3423,12,281,2109,108,3576,41,0.13323850165955428,0.589765100671141,0.07857941834451902
853,https://github.com/level/levelup,https://github.com/coinbase/coinbase-wallet-sdk,0.00637518452,0.99362481548,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2105,0,614,1542,7,26607,171,0.3981841763942931,0.057954673582140036,0.02307663396850453
854,https://github.com/level/levelup,https://github.com/bradfitz/iter,0.00221768828,0.99778231172,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4028,66,12,298,0,3,5,0.040268456375838924,99.33333333333333,4.0
855,https://github.com/level/levelup,https://github.com/eslint/eslint,0.00103031931,0.99896968069,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4236,0,4636,25515,93,43460,316,0.1816970409563002,0.5870915784629545,0.10667280257708238
856,https://github.com/level/levelup,https://github.com/dcodeio/long.js,0.00301428848,0.99698571152,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
857,https://github.com/level/levelup,https://github.com/facebook/react,0.26079480721,0.73920519279,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4272,0,47467,231945,970,710916,6635,0.2046476535385544,0.3262621744341104,0.06676878843632722
859,https://github.com/level/levelup,https://github.com/heim-rs/darwin-libproc,0.82704149943,0.17295850057,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2000,25,22,8,6,54,2,2.75,0.14814814814814814,0.4074074074074074
861,https://github.com/level/levelup,https://github.com/jedisct1/go-minisign,0.06582995187,0.93417004813,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2577,42,12,113,1,83,5,0.10619469026548672,1.3614457831325302,0.14457831325301204
862,https://github.com/level/levelup,https://github.com/ajv-validator/ajv,0.06691097853,0.93308902147,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3547,0,887,14027,284,37489,112,0.06323518927782135,0.37416308783909946,0.023660273680279547
864,https://github.com/level/levelup,https://github.com/floating-ui/floating-ui,0.06260655041,0.93739344959,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3232,0,1629,30579,41,40383,257,0.05327185323261061,0.7572245746972736,0.04033875640739915
866,https://github.com/level/levelup,https://github.com/fb55/entities,0.01211387038,0.98788612962,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4769,2,64,331,4,4865,5,0.1933534743202417,0.06803699897225077,0.0131551901336074
867,https://github.com/level/levelup,https://github.com/epoberezkin/fast-deep-equal,0.02904590643,0.97095409357,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2789,1,106,1932,34,102,14,0.054865424430641824,18.941176470588236,1.0392156862745099
869,https://github.com/level/levelup,https://github.com/colorjs/color-name,0.2258064516,0.7741935484,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3724,14,30,119,0,20,3,0.25210084033613445,5.95,1.5
871,https://github.com/level/levelup,https://github.com/import-js/eslint-plugin-import,0.06785793735,0.93214206265,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3613,0,1576,5628,576,4281,37,0.28002842928216065,1.314646110721794,0.3681382854473254
873,https://github.com/level/levelup,https://github.com/humanwhocodes/object-schema,0.02899828879,0.97100171121,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2191,237,7,32,1,111,2,0.21875,0.2882882882882883,0.06306306306306306
874,https://github.com/level/levelup,https://github.com/boa-dev/boa,0.13119208349,0.86880791651,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,2370,0,413,5399,132,54641,47,0.07649564734210039,0.09880858695851101,0.0075584268223495175
876,https://github.com/level/levelup,https://github.com/ethers-io/ethers.js,0.15129771357,0.84870228643,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3124,0,1925,8087,569,157522,103,0.2380363546432546,0.05133886060359823,0.01222051522961872
877,https://github.com/level/levelup,https://github.com/formatjs/formatjs,0.1929053779,0.8070946221,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3937,0,1365,14375,29,62376,131,0.09495652173913044,0.23045722713864306,0.02188341669873028
878,https://github.com/level/levelup,https://github.com/kaelzhang/node-ignore,0.85174418605,0.14825581395,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,4173,3,46,458,4,386,10,0.10043668122270742,1.1865284974093264,0.11917098445595854
879,https://github.com/level/levelup,https://github.com/google/flatbuffers,0.01510177282,0.98489822718,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3912,0,3290,23707,141,20067,643,0.13877757624330367,1.1813923356754872,0.1639507649374595
881,https://github.com/level/levelup,https://github.com/fastify/fastify,0.04061071924,0.95938928076,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727,3049,0,2343,32905,87,8811,300,0.07120498404497796,3.7345363749858134,0.26591760299625467
883,https://github.com/mikemcl/bignumber.js,https://github.com/marak/colors.js,0.3146041732,0.6853958268,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,5351,4,450,5177,90,380,53,0.08692292833687464,13.623684210526315,1.1842105263157894
884,https://github.com/mikemcl/bignumber.js,https://github.com/babel/babel,0.02039986951,0.97960013049,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,3780,0,5661,43385,785,122509,804,0.1304828857900196,0.3541372470593997,0.04620884996204361
885,https://github.com/mikemcl/bignumber.js,https://github.com/go-task/slim-sprig,0.34516443114,0.65483556886,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,2052,7,15,64,9,543,4,0.234375,0.11786372007366483,0.027624309392265192
886,https://github.com/mikemcl/bignumber.js,https://github.com/gulpjs/gulp,0.08921429853,0.91078570147,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,4232,0,4219,33056,34,1118,1025,0.12763189738625363,29.567084078711986,3.7737030411449015
887,https://github.com/mikemcl/bignumber.js,https://github.com/debug-js/debug,0.22552802569,0.77447197431,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,4815,1,943,11206,80,417,139,0.08415134749241478,26.872901678657076,2.261390887290168
889,https://github.com/mikemcl/bignumber.js,https://github.com/level/levelup,0.44472733946,0.55527266054,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,4556,21,267,4085,0,5894,91,0.06536107711138311,0.6930777061418392,0.04530030539531727
891,https://github.com/mikemcl/bignumber.js,https://github.com/dcodeio/long.js,0.00124856216,0.99875143784,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,4348,10,206,893,27,541,23,0.23068309070548712,1.6506469500924215,0.3807763401109057
892,https://github.com/mikemcl/bignumber.js,https://github.com/mafintosh/pump,0.00076862315,0.99923137685,4469,0,742,6758,24,4784,83,0.10979579757324652,1.4126254180602007,0.15510033444816054,4190,27,59,910,17,34,7,0.06483516483516484,26.764705882352942,1.7352941176470589
